AAPL (APPLE INC),171.51,+0.40,
Jan 28 2018 @ 22:49 ET,Bid,171.39,Ask,171.40,Size,2x2,Vol,39143011,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 Jul 55.00 (AAPL1820G55-O),0.0,0.0,114.00,118.55,0,0,18 Jul 55.00 (AAPL1820S55-O),0.0,0.0,0.0,2.14,0,0,
18 Jul 55.00 (AAPL1820G55-OG),0.0,0.0,114.30,118.65,0,0,18 Jul 55.00 (AAPL1820S55-OG),0.0,0.0,0.0,2.14,0,0,
18 Jul 55.00 (AAPL1820G55-P),0.0,0.0,0.0,0.0,0,0,18 Jul 55.00 (AAPL1820S55-P),0.0,0.0,0.0,0.0,0,0,
18 Jul 55.00 (AAPL1820G55-S),0.0,0.0,114.30,118.60,0,0,18 Jul 55.00 (AAPL1820S55-S),0.0,0.0,0.0,0.03,0,0,
18 Jul 55.00 (AAPL1820G55-X),0.0,0.0,114.05,118.60,0,0,18 Jul 55.00 (AAPL1820S55-X),0.0,0.0,0.0,0.26,0,0,
18 Jul 55.00 (AAPL1820G55-Y),0.0,0.0,115.60,117.35,0,0,18 Jul 55.00 (AAPL1820S55-Y),0.0,0.0,0.0,0.03,0,0,
18 Jul 60.00 (AAPL1820G60),0.0,0.0,110.65,112.35,0,0,18 Jul 60.00 (AAPL1820S60),0.0,0.0,0.0,0.03,0,0,
18 Jul 60.00 (AAPL1820G60-3),0.0,0.0,109.35,113.65,0,0,18 Jul 60.00 (AAPL1820S60-3),0.0,0.0,0.0,2.14,0,0,
18 Jul 60.00 (AAPL1820G60-4),0.0,0.0,110.65,112.40,0,0,18 Jul 60.00 (AAPL1820S60-4),0.0,0.0,0.0,0.17,0,0,
18 Jul 60.00 (AAPL1820G60-8),0.0,0.0,109.35,113.65,0,0,18 Jul 60.00 (AAPL1820S60-8),0.0,0.0,0.0,0.32,0,0,
18 Jul 60.00 (AAPL1820G60-A),0.0,0.0,0.0,0.0,0,0,18 Jul 60.00 (AAPL1820S60-A),0.0,0.0,0.0,0.0,0,0,
18 Jul 60.00 (AAPL1820G60-B),0.0,0.0,109.00,113.65,0,0,18 Jul 60.00 (AAPL1820S60-B),0.0,0.0,0.0,2.14,0,0,
18 Jul 60.00 (AAPL1820G60-E),0.0,0.0,110.65,112.40,0,0,18 Jul 60.00 (AAPL1820S60-E),0.0,0.0,0.0,0.17,0,0,
18 Jul 60.00 (AAPL1820G60-I),0.0,0.0,109.30,113.65,0,0,18 Jul 60.00 (AAPL1820S60-I),0.0,0.0,0.0,0.03,0,0,
18 Jul 60.00 (AAPL1820G60-J),0.0,0.0,109.00,113.65,0,0,18 Jul 60.00 (AAPL1820S60-J),0.0,0.0,0.0,0.23,0,0,
18 Jul 60.00 (AAPL1820G60-K),0.0,0.0,109.00,113.65,0,0,18 Jul 60.00 (AAPL1820S60-K),0.0,0.0,0.0,2.14,0,0,
18 Jul 60.00 (AAPL1820G60-O),0.0,0.0,109.00,113.50,0,0,18 Jul 60.00 (AAPL1820S60-O),0.0,0.0,0.0,2.14,0,0,
18 Jul 60.00 (AAPL1820G60-OG),0.0,0.0,109.30,113.65,0,0,18 Jul 60.00 (AAPL1820S60-OG),0.0,0.0,0.0,2.14,0,0,
18 Jul 60.00 (AAPL1820G60-P),0.0,0.0,0.0,0.0,0,0,18 Jul 60.00 (AAPL1820S60-P),0.0,0.0,0.0,0.0,0,0,
18 Jul 60.00 (AAPL1820G60-S),0.0,0.0,109.30,113.55,0,0,18 Jul 60.00 (AAPL1820S60-S),0.0,0.0,0.0,0.03,0,0,
18 Jul 60.00 (AAPL1820G60-X),0.0,0.0,109.05,113.60,0,0,18 Jul 60.00 (AAPL1820S60-X),0.0,0.0,0.0,0.26,0,0,
18 Jul 60.00 (AAPL1820G60-Y),0.0,0.0,110.60,112.35,0,0,18 Jul 60.00 (AAPL1820S60-Y),0.0,0.0,0.0,0.16,0,0,
18 Jul 65.00 (AAPL1820G65),0.0,0.0,105.65,107.40,0,0,18 Jul 65.00 (AAPL1820S65),0.0,0.0,0.0,0.04,0,0,
18 Jul 65.00 (AAPL1820G65-3),0.0,0.0,104.35,108.65,0,0,18 Jul 65.00 (AAPL1820S65-3),0.0,0.0,0.0,2.15,0,0,
18 Jul 65.00 (AAPL1820G65-4),0.0,0.0,105.65,107.45,0,0,18 Jul 65.00 (AAPL1820S65-4),0.0,0.0,0.0,0.17,0,0,
18 Jul 65.00 (AAPL1820G65-8),0.0,0.0,104.40,108.65,0,0,18 Jul 65.00 (AAPL1820S65-8),0.0,0.0,0.0,0.33,0,0,
18 Jul 65.00 (AAPL1820G65-A),0.0,0.0,0.0,0.0,0,0,18 Jul 65.00 (AAPL1820S65-A),0.0,0.0,0.0,0.0,0,0,
18 Jul 65.00 (AAPL1820G65-B),0.0,0.0,104.00,108.65,0,0,18 Jul 65.00 (AAPL1820S65-B),0.0,0.0,0.0,2.15,0,0,
18 Jul 65.00 (AAPL1820G65-E),0.0,0.0,105.65,107.45,0,0,18 Jul 65.00 (AAPL1820S65-E),0.0,0.0,0.0,0.17,0,0,
18 Jul 65.00 (AAPL1820G65-I),0.0,0.0,104.30,108.65,0,0,18 Jul 65.00 (AAPL1820S65-I),0.0,0.0,0.0,0.04,0,0,
18 Jul 65.00 (AAPL1820G65-J),0.0,0.0,104.35,108.65,0,0,18 Jul 65.00 (AAPL1820S65-J),0.0,0.0,0.0,0.24,0,0,
18 Jul 65.00 (AAPL1820G65-K),0.0,0.0,104.00,108.65,0,0,18 Jul 65.00 (AAPL1820S65-K),0.0,0.0,0.0,2.15,0,0,
18 Jul 65.00 (AAPL1820G65-O),0.0,0.0,104.00,108.55,0,0,18 Jul 65.00 (AAPL1820S65-O),0.0,0.0,0.0,2.15,0,0,
18 Jul 65.00 (AAPL1820G65-OG),0.0,0.0,104.30,108.65,0,0,18 Jul 65.00 (AAPL1820S65-OG),0.0,0.0,0.0,2.15,0,0,
18 Jul 65.00 (AAPL1820G65-P),0.0,0.0,0.0,0.0,0,0,18 Jul 65.00 (AAPL1820S65-P),0.0,0.0,0.0,0.0,0,0,
18 Jul 65.00 (AAPL1820G65-S),0.0,0.0,104.35,108.65,0,0,18 Jul 65.00 (AAPL1820S65-S),0.0,0.0,0.0,0.04,0,0,
18 Jul 65.00 (AAPL1820G65-X),0.0,0.0,104.35,108.60,0,0,18 Jul 65.00 (AAPL1820S65-X),0.0,0.0,0.0,0.28,0,0,
18 Jul 65.00 (AAPL1820G65-Y),0.0,0.0,105.65,107.40,0,0,18 Jul 65.00 (AAPL1820S65-Y),0.0,0.0,0.0,0.04,0,0,
18 Jul 70.00 (AAPL1820G70),0.0,0.0,100.65,102.40,0,0,18 Jul 70.00 (AAPL1820S70),0.01,0.0,0.0,0.06,0,20,
18 Jul 70.00 (AAPL1820G70-3),0.0,0.0,99.30,104.00,0,0,18 Jul 70.00 (AAPL1820S70-3),0.0,0.0,0.0,2.16,0,20,
18 Jul 70.00 (AAPL1820G70-4),0.0,0.0,100.65,102.40,0,0,18 Jul 70.00 (AAPL1820S70-4),0.0,0.0,0.0,0.18,0,20,
18 Jul 70.00 (AAPL1820G70-8),0.0,0.0,99.30,103.65,0,0,18 Jul 70.00 (AAPL1820S70-8),0.10,0.0,0.0,0.33,0,20,
18 Jul 70.00 (AAPL1820G70-A),0.0,0.0,0.0,0.0,0,0,18 Jul 70.00 (AAPL1820S70-A),0.04,0.0,0.0,0.06,0,20,
18 Jul 70.00 (AAPL1820G70-B),0.0,0.0,99.00,103.70,0,0,18 Jul 70.00 (AAPL1820S70-B),0.0,0.0,0.0,2.15,0,20,
18 Jul 70.00 (AAPL1820G70-E),0.0,0.0,100.65,102.40,0,0,18 Jul 70.00 (AAPL1820S70-E),0.01,0.0,0.0,0.18,0,20,
18 Jul 70.00 (AAPL1820G70-I),0.0,0.0,99.30,103.70,0,0,18 Jul 70.00 (AAPL1820S70-I),0.0,0.0,0.0,0.06,0,20,
18 Jul 70.00 (AAPL1820G70-J),0.0,0.0,99.30,103.70,0,0,18 Jul 70.00 (AAPL1820S70-J),0.0,0.0,0.0,0.26,0,20,
18 Jul 70.00 (AAPL1820G70-K),0.0,0.0,99.30,103.70,0,0,18 Jul 70.00 (AAPL1820S70-K),0.0,0.0,0.0,2.16,0,20,
18 Jul 70.00 (AAPL1820G70-O),0.0,0.0,99.00,103.55,0,0,18 Jul 70.00 (AAPL1820S70-O),0.0,0.0,0.0,2.16,0,20,
18 Jul 70.00 (AAPL1820G70-OG),0.0,0.0,99.30,103.70,0,0,18 Jul 70.00 (AAPL1820S70-OG),0.0,0.0,0.0,2.16,0,20,
18 Jul 70.00 (AAPL1820G70-P),0.0,0.0,0.0,0.0,0,0,18 Jul 70.00 (AAPL1820S70-P),0.0,0.0,0.0,0.06,0,20,
18 Jul 70.00 (AAPL1820G70-S),0.0,0.0,99.30,103.60,0,0,18 Jul 70.00 (AAPL1820S70-S),0.0,0.0,0.0,0.06,0,20,
18 Jul 70.00 (AAPL1820G70-X),0.0,0.0,99.30,103.60,0,0,18 Jul 70.00 (AAPL1820S70-X),0.0,0.0,0.0,0.26,0,20,
18 Jul 70.00 (AAPL1820G70-Y),0.0,0.0,100.65,102.40,0,0,18 Jul 70.00 (AAPL1820S70-Y),0.0,0.0,0.0,0.06,0,20,
18 Jul 75.00 (AAPL1820G75),0.0,0.0,95.70,97.45,0,0,18 Jul 75.00 (AAPL1820S75),0.0,0.0,0.0,0.08,0,0,
18 Jul 75.00 (AAPL1820G75-3),0.0,0.0,94.35,99.00,0,0,18 Jul 75.00 (AAPL1820S75-3),0.0,0.0,0.0,2.17,0,0,
18 Jul 75.00 (AAPL1820G75-4),0.0,0.0,94.35,97.45,0,0,18 Jul 75.00 (AAPL1820S75-4),0.0,0.0,0.0,0.19,0,0,
18 Jul 75.00 (AAPL1820G75-8),0.0,0.0,94.35,98.65,0,0,18 Jul 75.00 (AAPL1820S75-8),0.0,0.0,0.0,0.33,0,0,
18 Jul 75.00 (AAPL1820G75-A),0.0,0.0,0.0,0.0,0,0,18 Jul 75.00 (AAPL1820S75-A),0.0,0.0,0.0,0.0,0,0,
18 Jul 75.00 (AAPL1820G75-B),0.0,0.0,94.35,98.65,0,0,18 Jul 75.00 (AAPL1820S75-B),0.0,0.0,0.0,2.16,0,0,
18 Jul 75.00 (AAPL1820G75-E),0.0,0.0,95.55,97.45,0,0,18 Jul 75.00 (AAPL1820S75-E),0.0,0.0,0.0,0.19,0,0,
18 Jul 75.00 (AAPL1820G75-I),0.0,0.0,94.35,98.75,0,0,18 Jul 75.00 (AAPL1820S75-I),0.0,0.0,0.0,0.08,0,0,
18 Jul 75.00 (AAPL1820G75-J),0.0,0.0,94.35,98.65,0,0,18 Jul 75.00 (AAPL1820S75-J),0.0,0.0,0.0,0.28,0,0,
18 Jul 75.00 (AAPL1820G75-K),0.0,0.0,94.35,98.65,0,0,18 Jul 75.00 (AAPL1820S75-K),0.0,0.0,0.0,2.17,0,0,
18 Jul 75.00 (AAPL1820G75-O),0.0,0.0,94.35,98.55,0,0,18 Jul 75.00 (AAPL1820S75-O),0.0,0.0,0.0,2.17,0,0,
18 Jul 75.00 (AAPL1820G75-OG),0.0,0.0,94.35,98.65,0,0,18 Jul 75.00 (AAPL1820S75-OG),0.0,0.0,0.0,2.17,0,0,
18 Jul 75.00 (AAPL1820G75-P),0.0,0.0,0.0,0.0,0,0,18 Jul 75.00 (AAPL1820S75-P),0.0,0.0,0.0,0.0,0,0,
18 Jul 75.00 (AAPL1820G75-S),0.0,0.0,94.35,98.65,0,0,18 Jul 75.00 (AAPL1820S75-S),0.0,0.0,0.0,0.08,0,0,
18 Jul 75.00 (AAPL1820G75-X),0.0,0.0,94.35,98.65,0,0,18 Jul 75.00 (AAPL1820S75-X),0.0,0.0,0.0,0.31,0,0,
18 Jul 75.00 (AAPL1820G75-Y),0.0,0.0,95.70,97.45,0,0,18 Jul 75.00 (AAPL1820S75-Y),0.0,0.0,0.0,0.18,0,0,
18 Jul 80.00 (AAPL1820G80),0.0,0.0,90.60,92.45,0,0,18 Jul 80.00 (AAPL1820S80),0.06,0.0,0.0,0.11,0,2,
18 Jul 80.00 (AAPL1820G80-3),0.0,0.0,89.40,93.80,0,0,18 Jul 80.00 (AAPL1820S80-3),0.0,0.0,0.0,2.18,0,2,
18 Jul 80.00 (AAPL1820G80-4),0.0,0.0,89.40,92.45,0,0,18 Jul 80.00 (AAPL1820S80-4),0.0,0.0,0.0,0.20,0,2,
18 Jul 80.00 (AAPL1820G80-8),0.0,0.0,89.40,93.70,0,0,18 Jul 80.00 (AAPL1820S80-8),0.06,0.0,0.0,0.33,0,2,
18 Jul 80.00 (AAPL1820G80-A),0.0,0.0,0.0,0.0,0,0,18 Jul 80.00 (AAPL1820S80-A),0.0,0.0,0.0,0.11,0,2,
18 Jul 80.00 (AAPL1820G80-B),0.0,0.0,89.40,93.70,0,0,18 Jul 80.00 (AAPL1820S80-B),0.0,0.0,0.0,2.18,0,2,
18 Jul 80.00 (AAPL1820G80-E),0.0,0.0,90.60,92.45,0,0,18 Jul 80.00 (AAPL1820S80-E),0.0,0.0,0.0,0.20,0,2,
18 Jul 80.00 (AAPL1820G80-I),0.0,0.0,89.35,93.80,0,0,18 Jul 80.00 (AAPL1820S80-I),0.0,0.0,0.0,0.11,0,2,
18 Jul 80.00 (AAPL1820G80-J),0.0,0.0,89.40,93.70,0,0,18 Jul 80.00 (AAPL1820S80-J),0.0,0.0,0.0,0.31,0,2,
18 Jul 80.00 (AAPL1820G80-K),0.0,0.0,89.40,93.70,0,0,18 Jul 80.00 (AAPL1820S80-K),0.0,0.0,0.0,2.18,0,2,
18 Jul 80.00 (AAPL1820G80-O),0.0,0.0,89.35,93.60,0,0,18 Jul 80.00 (AAPL1820S80-O),0.0,0.0,0.0,2.18,0,2,
18 Jul 80.00 (AAPL1820G80-OG),0.0,0.0,89.40,93.70,0,0,18 Jul 80.00 (AAPL1820S80-OG),0.0,0.0,0.0,2.18,0,2,
18 Jul 80.00 (AAPL1820G80-P),0.0,0.0,0.0,0.0,0,0,18 Jul 80.00 (AAPL1820S80-P),0.0,0.0,0.0,0.11,0,2,
18 Jul 80.00 (AAPL1820G80-S),0.0,0.0,89.40,93.70,0,0,18 Jul 80.00 (AAPL1820S80-S),0.0,0.0,0.0,0.11,0,2,
18 Jul 80.00 (AAPL1820G80-X),0.0,0.0,89.40,93.70,0,0,18 Jul 80.00 (AAPL1820S80-X),0.0,0.0,0.0,0.31,0,2,
18 Jul 80.00 (AAPL1820G80-Y),0.0,0.0,90.60,92.45,0,0,18 Jul 80.00 (AAPL1820S80-Y),0.0,0.0,0.0,0.11,0,2,
18 Jul 85.00 (AAPL1820G85),0.0,0.0,85.75,87.50,0,0,18 Jul 85.00 (AAPL1820S85),0.0,0.0,0.0,0.13,0,0,
18 Jul 85.00 (AAPL1820G85-3),0.0,0.0,84.40,88.85,0,0,18 Jul 85.00 (AAPL1820S85-3),0.0,0.0,0.0,2.20,0,0,
18 Jul 85.00 (AAPL1820G85-4),0.0,0.0,85.75,87.50,0,0,18 Jul 85.00 (AAPL1820S85-4),0.0,0.0,0.0,0.21,0,0,
18 Jul 85.00 (AAPL1820G85-8),0.0,0.0,84.40,88.65,0,0,18 Jul 85.00 (AAPL1820S85-8),0.0,0.0,0.0,0.37,0,0,
18 Jul 85.00 (AAPL1820G85-A),0.0,0.0,0.0,0.0,0,0,18 Jul 85.00 (AAPL1820S85-A),0.0,0.0,0.0,0.0,0,0,
18 Jul 85.00 (AAPL1820G85-B),0.0,0.0,84.40,88.65,0,0,18 Jul 85.00 (AAPL1820S85-B),0.0,0.0,0.0,2.20,0,0,
18 Jul 85.00 (AAPL1820G85-E),0.0,0.0,85.75,87.50,0,0,18 Jul 85.00 (AAPL1820S85-E),0.0,0.0,0.0,0.21,0,0,
18 Jul 85.00 (AAPL1820G85-I),0.0,0.0,84.40,88.85,0,0,18 Jul 85.00 (AAPL1820S85-I),0.0,0.0,0.0,0.13,0,0,
18 Jul 85.00 (AAPL1820G85-J),0.0,0.0,84.40,88.65,0,0,18 Jul 85.00 (AAPL1820S85-J),0.0,0.0,0.0,0.33,0,0,
18 Jul 85.00 (AAPL1820G85-K),0.0,0.0,84.40,88.65,0,0,18 Jul 85.00 (AAPL1820S85-K),0.0,0.0,0.0,2.20,0,0,
18 Jul 85.00 (AAPL1820G85-O),0.0,0.0,84.40,88.65,0,0,18 Jul 85.00 (AAPL1820S85-O),0.0,0.0,0.0,2.20,0,0,
18 Jul 85.00 (AAPL1820G85-OG),0.0,0.0,84.40,88.65,0,0,18 Jul 85.00 (AAPL1820S85-OG),0.0,0.0,0.0,2.20,0,0,
18 Jul 85.00 (AAPL1820G85-P),0.0,0.0,0.0,0.0,0,0,18 Jul 85.00 (AAPL1820S85-P),0.0,0.0,0.0,0.0,0,0,
18 Jul 85.00 (AAPL1820G85-S),0.0,0.0,84.40,88.65,0,0,18 Jul 85.00 (AAPL1820S85-S),0.0,0.0,0.0,0.13,0,0,
18 Jul 85.00 (AAPL1820G85-X),0.0,0.0,84.40,88.65,0,0,18 Jul 85.00 (AAPL1820S85-X),0.0,0.0,0.0,0.37,0,0,
18 Jul 85.00 (AAPL1820G85-Y),0.0,0.0,85.75,87.50,0,0,18 Jul 85.00 (AAPL1820S85-Y),0.0,0.0,0.0,0.13,0,0,
18 Jul 90.00 (AAPL1820G90),84.45,0.0,80.80,82.55,0,9309,18 Jul 90.00 (AAPL1820S90),0.09,0.0,0.0,0.17,0,93,
18 Jul 90.00 (AAPL1820G90-3),0.0,0.0,79.45,83.90,0,9309,18 Jul 90.00 (AAPL1820S90-3),0.0,0.0,0.0,2.23,0,93,
18 Jul 90.00 (AAPL1820G90-4),0.0,0.0,80.80,82.55,0,9309,18 Jul 90.00 (AAPL1820S90-4),0.0,0.0,0.0,0.22,0,93,
18 Jul 90.00 (AAPL1820G90-8),0.0,0.0,79.45,83.90,0,9309,18 Jul 90.00 (AAPL1820S90-8),0.0,0.0,0.0,0.42,0,93,
18 Jul 90.00 (AAPL1820G90-A),84.35,0.0,79.75,83.60,0,9309,18 Jul 90.00 (AAPL1820S90-A),0.0,0.0,0.0,0.17,0,93,
18 Jul 90.00 (AAPL1820G90-B),0.0,0.0,79.45,83.90,0,9309,18 Jul 90.00 (AAPL1820S90-B),0.0,0.0,0.0,2.23,0,93,
18 Jul 90.00 (AAPL1820G90-E),84.35,0.0,80.80,82.55,0,9309,18 Jul 90.00 (AAPL1820S90-E),0.0,0.0,0.0,0.22,0,93,
18 Jul 90.00 (AAPL1820G90-I),84.35,0.0,79.45,83.90,0,9309,18 Jul 90.00 (AAPL1820S90-I),0.09,0.0,0.0,0.17,0,93,
18 Jul 90.00 (AAPL1820G90-J),0.0,0.0,79.45,83.90,0,9309,18 Jul 90.00 (AAPL1820S90-J),0.0,0.0,0.0,0.37,0,93,
18 Jul 90.00 (AAPL1820G90-K),0.0,0.0,79.45,83.90,0,9309,18 Jul 90.00 (AAPL1820S90-K),0.0,0.0,0.0,2.23,0,93,
18 Jul 90.00 (AAPL1820G90-O),84.45,0.0,79.45,83.90,0,9309,18 Jul 90.00 (AAPL1820S90-O),0.0,0.0,0.0,2.23,0,93,
18 Jul 90.00 (AAPL1820G90-OG),88.80,0.0,79.45,83.90,0,9309,18 Jul 90.00 (AAPL1820S90-OG),0.0,0.0,0.0,2.23,0,93,
18 Jul 90.00 (AAPL1820G90-P),84.35,0.0,79.60,83.80,0,9309,18 Jul 90.00 (AAPL1820S90-P),0.0,0.0,0.0,0.17,0,93,
18 Jul 90.00 (AAPL1820G90-S),0.0,0.0,79.45,83.75,0,9309,18 Jul 90.00 (AAPL1820S90-S),0.0,0.0,0.0,0.17,0,93,
18 Jul 90.00 (AAPL1820G90-X),0.0,0.0,79.45,83.70,0,9309,18 Jul 90.00 (AAPL1820S90-X),0.04,0.0,0.0,0.37,0,93,
18 Jul 90.00 (AAPL1820G90-Y),0.0,0.0,80.80,82.55,0,9309,18 Jul 90.00 (AAPL1820S90-Y),0.0,0.0,0.0,0.17,0,93,
18 Jul 95.00 (AAPL1820G95),0.0,0.0,75.85,77.60,0,0,18 Jul 95.00 (AAPL1820S95),0.18,0.0,0.03,0.10,0,80,
18 Jul 95.00 (AAPL1820G95-3),0.0,0.0,74.50,78.95,0,0,18 Jul 95.00 (AAPL1820S95-3),0.0,0.0,0.0,0.48,0,80,
18 Jul 95.00 (AAPL1820G95-4),0.0,0.0,75.85,77.60,0,0,18 Jul 95.00 (AAPL1820S95-4),0.0,0.0,0.0,0.25,0,80,
18 Jul 95.00 (AAPL1820G95-8),0.0,0.0,74.55,78.85,0,0,18 Jul 95.00 (AAPL1820S95-8),0.0,0.0,0.0,2.26,0,80,
18 Jul 95.00 (AAPL1820G95-A),0.0,0.0,0.0,0.0,0,0,18 Jul 95.00 (AAPL1820S95-A),0.0,0.0,0.0,1.38,0,80,
18 Jul 95.00 (AAPL1820G95-B),0.0,0.0,74.50,78.85,0,0,18 Jul 95.00 (AAPL1820S95-B),0.0,0.0,0.0,2.26,0,80,
18 Jul 95.00 (AAPL1820G95-E),0.0,0.0,75.85,77.60,0,0,18 Jul 95.00 (AAPL1820S95-E),0.0,0.0,0.0,0.25,0,80,
18 Jul 95.00 (AAPL1820G95-I),0.0,0.0,74.50,78.95,0,0,18 Jul 95.00 (AAPL1820S95-I),0.0,0.0,0.03,0.10,0,80,
18 Jul 95.00 (AAPL1820G95-J),0.0,0.0,74.50,78.85,0,0,18 Jul 95.00 (AAPL1820S95-J),0.0,0.0,0.0,0.45,0,80,
18 Jul 95.00 (AAPL1820G95-K),0.0,0.0,74.50,78.85,0,0,18 Jul 95.00 (AAPL1820S95-K),0.0,0.0,0.0,2.26,0,80,
18 Jul 95.00 (AAPL1820G95-O),0.0,0.0,74.50,78.80,0,0,18 Jul 95.00 (AAPL1820S95-O),0.0,0.0,0.01,0.10,0,80,
18 Jul 95.00 (AAPL1820G95-OG),0.0,0.0,74.50,78.85,0,0,18 Jul 95.00 (AAPL1820S95-OG),0.0,0.0,0.0,2.26,0,80,
18 Jul 95.00 (AAPL1820G95-P),0.0,0.0,0.0,0.0,0,0,18 Jul 95.00 (AAPL1820S95-P),0.0,0.0,0.03,0.10,0,80,
18 Jul 95.00 (AAPL1820G95-S),0.0,0.0,74.50,78.80,0,0,18 Jul 95.00 (AAPL1820S95-S),0.0,0.0,0.03,0.10,0,80,
18 Jul 95.00 (AAPL1820G95-X),0.0,0.0,74.50,78.80,0,0,18 Jul 95.00 (AAPL1820S95-X),0.18,0.0,0.0,0.30,0,80,
18 Jul 95.00 (AAPL1820G95-Y),0.0,0.0,75.85,77.60,0,0,18 Jul 95.00 (AAPL1820S95-Y),0.0,0.0,0.0,0.24,0,80,
18 Jul 100.00 (AAPL1820G100),74.00,0.0,70.95,72.65,0,11,18 Jul 100.00 (AAPL1820S100),0.11,0.0,0.06,0.26,0,94,
18 Jul 100.00 (AAPL1820G100-3),0.0,0.0,69.55,74.00,0,11,18 Jul 100.00 (AAPL1820S100-3),0.0,0.0,0.01,0.26,0,94,
18 Jul 100.00 (AAPL1820G100-4),0.0,0.0,69.55,72.65,0,11,18 Jul 100.00 (AAPL1820S100-4),0.11,0.0,0.02,0.28,0,94,
18 Jul 100.00 (AAPL1820G100-8),75.18,0.0,69.55,74.00,0,11,18 Jul 100.00 (AAPL1820S100-8),0.0,0.0,0.0,0.95,0,94,
18 Jul 100.00 (AAPL1820G100-A),71.10,0.0,69.90,73.75,0,11,18 Jul 100.00 (AAPL1820S100-A),0.0,0.0,0.06,0.26,0,94,
18 Jul 100.00 (AAPL1820G100-B),0.0,0.0,69.55,74.00,0,11,18 Jul 100.00 (AAPL1820S100-B),0.0,0.0,0.0,2.30,0,94,
18 Jul 100.00 (AAPL1820G100-E),71.03,0.0,70.80,72.65,0,11,18 Jul 100.00 (AAPL1820S100-E),0.11,0.0,0.0,0.28,0,94,
18 Jul 100.00 (AAPL1820G100-I),77.45,0.0,69.55,74.00,0,11,18 Jul 100.00 (AAPL1820S100-I),0.17,0.0,0.04,0.26,0,94,
18 Jul 100.00 (AAPL1820G100-J),0.0,0.0,69.55,74.00,0,11,18 Jul 100.00 (AAPL1820S100-J),0.0,0.0,0.0,0.46,0,94,
18 Jul 100.00 (AAPL1820G100-K),0.0,0.0,69.55,74.00,0,11,18 Jul 100.00 (AAPL1820S100-K),0.0,0.0,0.0,2.30,0,94,
18 Jul 100.00 (AAPL1820G100-O),74.00,0.0,69.55,74.00,0,11,18 Jul 100.00 (AAPL1820S100-O),0.0,0.0,0.06,0.26,0,94,
18 Jul 100.00 (AAPL1820G100-OG),0.0,0.0,69.55,74.00,0,11,18 Jul 100.00 (AAPL1820S100-OG),0.0,0.0,0.0,2.30,0,94,
18 Jul 100.00 (AAPL1820G100-P),77.50,0.0,69.75,73.90,0,11,18 Jul 100.00 (AAPL1820S100-P),0.0,0.0,0.01,0.26,0,94,
18 Jul 100.00 (AAPL1820G100-S),75.00,0.0,69.60,73.85,0,11,18 Jul 100.00 (AAPL1820S100-S),0.0,0.0,0.04,0.26,0,94,
18 Jul 100.00 (AAPL1820G100-X),74.55,0.0,69.55,73.85,0,11,18 Jul 100.00 (AAPL1820S100-X),0.0,0.0,0.01,0.38,0,94,
18 Jul 100.00 (AAPL1820G100-Y),0.0,0.0,70.95,72.70,0,11,18 Jul 100.00 (AAPL1820S100-Y),0.21,0.0,0.0,0.26,0,94,
18 Jul 105.00 (AAPL1820G105),68.80,0.0,66.00,67.70,0,5,18 Jul 105.00 (AAPL1820S105),0.18,-0.02,0.11,0.24,2,66,
18 Jul 105.00 (AAPL1820G105-3),0.0,0.0,64.65,69.10,0,5,18 Jul 105.00 (AAPL1820S105-3),0.0,0.0,0.09,0.24,0,66,
18 Jul 105.00 (AAPL1820G105-4),0.0,0.0,66.00,67.70,0,5,18 Jul 105.00 (AAPL1820S105-4),0.0,0.0,0.10,0.24,0,66,
18 Jul 105.00 (AAPL1820G105-8),0.0,0.0,64.65,69.05,0,5,18 Jul 105.00 (AAPL1820S105-8),0.0,0.0,0.0,0.24,0,66,
18 Jul 105.00 (AAPL1820G105-A),0.0,0.0,64.95,68.80,0,5,18 Jul 105.00 (AAPL1820S105-A),0.0,0.0,0.10,0.24,0,66,
18 Jul 105.00 (AAPL1820G105-B),0.0,0.0,64.65,69.10,0,5,18 Jul 105.00 (AAPL1820S105-B),0.33,0.0,0.0,2.35,0,66,
18 Jul 105.00 (AAPL1820G105-E),0.0,0.0,66.00,67.70,0,5,18 Jul 105.00 (AAPL1820S105-E),0.18,-0.01,0.10,0.24,2,66,
18 Jul 105.00 (AAPL1820G105-I),0.0,0.0,64.65,69.10,0,5,18 Jul 105.00 (AAPL1820S105-I),0.25,0.0,0.0,2.35,0,66,
18 Jul 105.00 (AAPL1820G105-J),0.0,0.0,64.65,69.10,0,5,18 Jul 105.00 (AAPL1820S105-J),0.0,0.0,0.0,0.24,0,66,
18 Jul 105.00 (AAPL1820G105-K),0.0,0.0,64.65,69.10,0,5,18 Jul 105.00 (AAPL1820S105-K),0.0,0.0,0.0,2.35,0,66,
18 Jul 105.00 (AAPL1820G105-O),68.80,0.0,64.65,69.10,0,5,18 Jul 105.00 (AAPL1820S105-O),0.0,0.0,0.11,0.24,0,66,
18 Jul 105.00 (AAPL1820G105-OG),0.0,0.0,64.65,69.10,0,5,18 Jul 105.00 (AAPL1820S105-OG),0.0,0.0,0.0,2.35,0,66,
